factor_artist_name,max_artist_hotttnesss
Don Griffin,0.323455504846
Keith Martin,0.323782422303
Vassar Clements,0.323870714792
Johnny Clarke / The Aggrovators,0.323872685534
Udo Lindenberg;Helge Schneider,0.323924673482
The Homens,0.323988075112
Grimmstine,0.324078952354
Judy Cheeks,0.324128304687
Cab Calloway And His Orchestra,0.324182122131
Carlos Jean,0.32423164485
Donna Maria,0.324271540224
Mother Superior,0.324277248907
Mark Whitfield,0.324319304518
Sylvester Weaver,0.324370661219
Jesper Dahlback,0.324505172447
Evan Dando,0.324529337489
The Peepshows,0.32462883639
Brian Auger's Oblivion Express,0.324672497108
Consolidated,0.324927817391
Natalie Gauci,0.324931866821
Cyrus Chestnut,0.325034654065
Let's Active,0.325054615154
Red Nichols,0.325083471575
Peran,0.325115592169
Dawn of Relic,0.325178293296
Robert Calvert,0.325182800487
Guildo Horn feat. Pomp & Brass,0.325346464077
The Warren Brothers,0.325366593556
Otomo Yoshihide,0.32548141483
Oakley Hall,0.325544407241
Factums,0.325640353885
Butane,0.325647305833
Dangerman,0.325650788227
Stephan Remmler,0.325736186958
Super_Collider,0.325910745935
Singing Melody,0.326008873279
Barbara McNair,0.326026493518
Dekad,0.326033731631
Jil Caplan,0.326062097079
Ramsey Lewis & Earth_ Wind & Fire,0.326284205401
Mulgrew Miller,0.326344739698
Chris Spedding,0.32642135284
Gabinete Caligari,0.326430852788
Palm Skin Productions,0.326490297265
Tom Grant,0.326528001972
The Battle Royale,0.326540892693
Biréli Lagrène,0.326605660257
Rauli Badding Somerjoki,0.326619305615
Spizzenergi,0.3266503113
New Limit,0.326661157667
Mark Lemhouse,0.326675271111
Asheni,0.32671472816
Appliance,0.326743977314
Telefuzz,0.326779649703
Go To Blazes,0.326784428938
Nu:Tone & Logistics,0.326850747072
The Loafers,0.326858545616
Cal Tjader / Eddie Palmieri,0.326874635637
Dan Reed Network,0.326904536662
Prince Alla,0.327167234377
The Blue Bloods,0.3271900572
Glass Ghost,0.32722427285
Jimmy McCracklin,0.32723960605
DMZ,0.327258977363
Ray_ Goodman & Brown,0.327376881841
Jet Black Crayon,0.327444446216
SUTCLIFFE JÜGEND,0.327503890423
Jake Hess,0.327543813378
Clare Teal,0.327637240079
Resin Dogs,0.327676829471
Jim Stärk,0.327677263743
Countach,0.327754393997
Tiziana Ghiglioni,0.327821280981
Denise Lasalle,0.327867880994
Inkwell,0.327964303485
Harlan T. Bobo,0.328076237889
Denis Naidanow,0.328082933504
KA SO RE,0.328113523256
Osanna,0.328127996125
SCYCS,0.32818576741
CDOASS,0.32820282715
Frank Chacksfield & His Orchestra,0.328237664153
Not Breathing,0.328371629131
Alberto Cortez,0.328413737878
Dragons Of Zynth,0.32857770711
Klubbdriver,0.328608337735
Andy Yorke,0.328686854178
Royal Flush,0.328693445258
Jeff Beck & The Big Town Playboys,0.328729394378
OP: L Bastards,0.328762124408
Alan O'Day,0.328769029719
Mitchell Akiyama,0.328778219972
4ft Fingers,0.328833184524
Tommy Dorsey & His Orchestra;Frank Sinatra,0.328886457737
Tommy Dorsey and His Orchestra,0.328886457737
Deion Sanders,0.328892229909
Kevin Hewick,0.328955374336
Chukki Starr,0.328986439341
Darc Mind,0.328999271711
National Health,0.329085402523
Cause For Alarm,0.329092151667
KaiserCartel,0.329128345834
Brilliant Red Lights,0.3291628632
IIIRD Tyme Out,0.329265047263
The Dum Dum Project,0.329278200841
Subzonic,0.329279290774
OIO AI,0.329300392116
The Fontane Sisters,0.329432664353
Psychopomps,0.329526477032
The Monitors,0.329592033828
Dokaka,0.329619602005
Bill Wyman's Rhythm Kings,0.329674819807
The Gregg Allman Band,0.329721535729
Videodrone,0.330033367383
Tal M. Klein,0.330049655001
Onur Özer,0.330070850161
Clint Eastwood & General Saint,0.330189748279
Latimore,0.33027162821
Kevin Blechdom,0.330402153202
Beatnik Termites,0.330436600609
Little Roy,0.330587695104
Oceanic,0.330706593306
New Flesh For Old,0.330723729088
Richard Grey feat. ZoëXenia,0.33077660493
George S. Clinton,0.330828745499
Ester Drang,0.33088906052
The Sweetest Ache,0.330889810401
Delon & Dalcan,0.331044485389
Robert Wilkins,0.331140820626
FRANK T,0.331240354114
Venice,0.331241824077
Theodore Shapiro,0.331260494304
Carol Jiani,0.331267314636
40 Grit,0.331351564822
Rishi Rich,0.331373169899
Asys,0.331394463191
J.B. Hutto,0.33141514062
Oystein Sevag,0.331426464562
Grandpa Jones,0.331534751415
Brian Melo,0.331605088705
New Fast Automatic Daffodils,0.331606998635
All Natural Lemon & Lime Flavors,0.33164808079
Language of Flowers,0.331743582297
Patrick Moraz,0.331815419592
Boots Randolph,0.331863556802
Magna Carta,0.331959633469
Tony Trischka,0.332028448867
Eleventh Dream Day,0.332079977941
Gaunt,0.332144871939
Thomas Leer,0.332193564758
Abacus,0.332244743649
David Bromberg,0.332331399614
Mance Lipscomb,0.332389870281
Sl2,0.33256010651
Stars Like Fleas,0.332567729946
Jonston,0.332700878859
Epic Hero,0.332705516019
Claude King,0.332734298923
Sam Mangwana,0.332741459449
Free Loan Investments,0.332778840505
Jomanda,0.332804372914
David Porter,0.332805471265
Righteous Pigs,0.332898979421
Diana Dors,0.332909566147
Dark Soho,0.332946743769
Gillan,0.332970956558
Future Cut,0.332979703641
Dwayne Sodahberk,0.332987018411
Joe Hill Louis,0.333003395884
The Pink Fairies,0.333026536785
Meli'sa Morgan,0.333056442442
PWRFL Power,0.3331333132
Super Heroines,0.333177162292
Cool For August,0.333196088535
Hamster Theatre,0.333206276733
The Spotnicks,0.333261702963
Alton Ellis And The Flames,0.333356509869
Sandra Oxenryd,0.333458549223
Fernando Samalea,0.333460242272
Tstewart,0.333464384684
Blectum from Blechdom,0.333516517514
Bleep,0.33361071178
Success Will Write Apocalypse Across The Sky,0.333622722154
Don McGlashan,0.333661830806
Silicon Scally,0.333671140795
Dave Joy,0.333673394141
Michael Gettel,0.333770845165
Paul Butterfield,0.333859160682
The Space Brothers,0.333934166753
Gustavo Lins,0.333940891804
K. Sparks,0.333954737661
Eric Champion,0.334002497497
Ashley Hutchings,0.334073756364
The Brother Kite,0.334074717895
Lola Beltrán,0.334100105168
David Peel and The Lower East Side,0.334121582642
Quickspace,0.334132500051
London MC,0.334134038907
Martin Tielli,0.334161107048
Lieutenant Pigeon,0.334177472334
Vivian Stanshall,0.33418331771300003
DJ Ogi,0.334211297157
Ex-Girl,0.334302200653
Moodswings,0.334317182679
Red Aunts,0.334357477135
Ben Ricour,0.334393677313
Freibeuter AG,0.334468633956
I Hate Sally,0.334519763812
After The Fire,0.334544406382
Alice Peacock,0.334558468128
Christian Bruhn,0.334632942552
Silmarils,0.334642590951
DJ Flavours,0.334711392704
Julius Hemphill,0.33476256232
Grade 8,0.334832370034
Inger Marie Gundersen,0.334862644424
Rockin' Rebels,0.33486408514
The Four Lads,0.334947172007
Flanders,0.33504475297
Triston Palmer,0.335067920003
SJ Esau,0.33508121687
Scud Mountain Boys,0.3351236385
Amistades Peligrosas,0.335186329335
Let's Go Bowling,0.33519576145
Seventh Key,0.335251183505
Plaid,0.3352836244906667
Sandy Marton,0.33530839095
Geggy Tah,0.335335108329
The International Submarine Band,0.335393570348
FDEL,0.33546440557
Rappers Against Racism feat. Trooper,0.335511467759
Aquasky,0.335548341761
Patti Drew,0.335569449349
Gershon Kingsley,0.33560726424
Shaun Escoffery,0.335654690949
Da Youngsta's,0.335673983167
Scotty D. revisits U1,0.335717326273
37500 Yens,0.335745456965
Wilbert Harrison,0.335777748255
24-7 Spyz,0.335810780818
Darwin's Waiting Room,0.335811920382
The Waxies Dargle,0.33590902739
Stockholm Cyclo,0.336076231629
Pharaoh Overlord,0.336085520812
Sian Alice Group,0.336085809973
Theodor Zox,0.336106341545
Rodney Jones,0.336129857139
Shanadoo,0.336141578129
The Jewels,0.336164856682
Aghast View,0.336175964402
Judie Tzuke,0.336198139012
Tim Burgess,0.336203355447
The Buff Medways,0.336280447902
Grey Holiday,0.336311138958
New Birth Brass Band,0.336337360918
dmt,0.336338121547
Turn Pale,0.33637616414
Fun 'Da' Mental,0.336396664842
Analogue Brain,0.336443061891
Cdatakill,0.336533984051
Schneider Tm,0.336562862475
Do Me Bad Things,0.336567802267
S Club,0.336590606288
Loko,0.336593011478
Pliers,0.33660598183
Admiral Bailey,0.336620103047
Second Skin,0.336635049435
Thee S.T.P.,0.336637591111
The Dylans,0.33666819617
Rising Sons,0.336685388079
Cities,0.336725379795
Blake Baxter,0.336754142329
Dynarec,0.336794890784
Nick Barker,0.336809410875
Jack Radics,0.336812099025
LMC vs U2,0.336873789497
Democustico,0.336910468046
Jet Set Satellite,0.336955284644
Victoria Williams,0.336970786342
Aquarian Dream,0.337025271371
Cody McCarver,0.337111255818
üNN,0.337154471902
Cockney Rebel,0.337167948894
Sheila Walsh,0.337255657406
Dr. Calypso,0.337258671288
Rubin Steiner,0.33726544053
Jah Wobble's Invaders Of The Heart,0.33729922432
Thunderbirds Are Now!,0.337318007053
Make Good Your Escape,0.337357793888
Seija Simola,0.337364446873
Young Fresh Fellows,0.337443414857
Joe Liggins / The Honeydrippers,0.337474192947
Dance With A Stranger,0.337590699856
El Chaval De La Peca,0.337599405673
The Bluestation,0.337702739308
Heavenly States,0.337796620097
Greg Osby,0.337819594627
Big Maybelle,0.337858763989
Lord Kitchener,0.337896104457
Harry Pussy,0.337904494874
Alexkid,0.33798422121
Bass Junkie,0.337996473318
Kreidler,0.338061349176
Aphasia,0.338074486151
Betül Demir,0.338106870691
Sweet Billy Pilgrim,0.338107231797
That Petrol Emotion,0.338107693522
Caddillac Tah,0.338112711665
2 Fabiola,0.338112878477
Mighty Sam McClain,0.33817017293
Pete Belasco,0.338178967694
Trapeze,0.338235357104
Sinai Beach,0.338261948051
Southern Gentlemen,0.338269117027
Osibisa,0.338274096764
Talitha Mackenzie,0.338294001199
Li'l Cap'n Travis,0.338310731188
Nasty Savage,0.33835645640650003
Rodolphe Burger,0.338380786243
T-Spoon,0.338423613844
BeauSoleil,0.338454575906
Random Factor,0.338540565686
Manolito Simonet y su Trabuco,0.338573230891
Chris Farlowe,0.338575026457
Distorted Minds,0.338624559881
Nuclear Ramjet,0.338664518595
Cosmic Rough Riders,0.338674379392
Bettye Swann,0.338899826234
Bloody Sunday,0.338931008588
Audience,0.338981277344
Rattlemouth,0.338991915373
Carey Bell,0.339041179574
King Diamond & Black Rose,0.339135175376
Miriodor,0.339232844949
Single Gun Theory,0.339238929914
The Men They Couldn't Hang,0.339327935107
Goasia,0.33940247466
The Fever,0.339404988516
Fever,0.339404988516
Exillon,0.339453479597
Deborah Coleman,0.33945731536
The Kingstonians,0.339537413734
The Aqua Velvets,0.339543886843
Mungo,0.339545892296
Wayne Fontana / The Mindbenders,0.339663112118
Bill Medley,0.339688339538
Thin White Rope,0.339697462468
Chris Stills,0.339701724647
The Court & Spark,0.339860488518
Jesse Sykes & The Sweet Hereafter,0.33987255336
Unni Wilhelmsen,0.339889659889
Vox Celesta,0.339915386551
La Maquina De Hacer Pájaros,0.340010559796
Prurient,0.340029220558
Cochi e Renato,0.340063317533
Archer Prewitt,0.340110868738
The Ghouls,0.340115281843
Fred Ventura,0.340137114316
Bah Samba,0.340153130378
Prince Far I & The Arabs,0.340208751928
The Wild Swans,0.340299989483
Lucky Millinder,0.340365785493
Debbie Reynolds & Female Cast,0.340372703426
2nd II None,0.340402571533
Abbacadabra,0.340413881288
The Rain Parade,0.340482490299
Rain Parade,0.340482490299
Stan Freberg,0.340521141336
Ras Michael and the Sons of Negus,0.3405238268
True West,0.340569658837
Fleming & John,0.340609498728
Atomic Swing,0.340611836928
Astralasia,0.34062051979
Triinu Kivilaan,0.340682426274
Flaminio Maphia,0.340719721917
Phil Harris,0.34087419438
Moskwa TV,0.341029960714
Racey,0.34105911149
Stéphane Picq,0.341088733901
The Lilac Time,0.341152982268
The Konki Duet,0.341201307024
Sandrine,0.341243550952
Mekon feat. Lesley Winer,0.341296736914
Tepr,0.341331344882
Reminiscence quartet,0.341435059517
The Autumns,0.341511583161
Sam Baker,0.341512969062
Superheist,0.341534470761
Martin Carthy,0.341544229557
Johnny Pacheco,0.34154441252
Fickle Public,0.341559837429
Ray Dee Ohh,0.341586900074
Astrosoniq,0.341603484538
The Amalgamation Of Soundz,0.34163372517
Barkmarket,0.341667573992
Sons Of Bill,0.341774079102
Del The Funky Homosapien,0.341836946152
Alan Replica,0.341931545318
Speech,0.3419599966
The Crimea,0.341971812669
Moistboyz,0.342073626327
Spinal Tap,0.342096650457
Valis,0.342096945385
Andrew Vasquez,0.342110149335
La Tropa F,0.342135432672
Necessary Response,0.342202621268
Comecon,0.342277356316
Peter Manjarrés & Franco Argüelles,0.342280277985
Ulla Meinecke,0.342298858129
Son Kite,0.34248028859
Candy Lo,0.342537003163
NRA,0.342537081935
Aaron Sprinkle,0.342579310665
Red Foley,0.342626790602
Gérard Manset,0.342648222227
Gina X Performance,0.34272747206
Frank Boeijen Groep,0.342739299443
Teargas & Plateglass,0.34275839733
Six Finger Satellite,0.342824172758
Die Arbeitslosen Bauarbeiter,0.342872906881
Sloppy Meateaters,0.342899020753
Los Compadres,0.342918105793
Kokomo Arnold,0.342927042669
Fred Fortin,0.342983974159
Nucleus Roots,0.343002892522
Steve Porter,0.343062991445
Lukas Hilbert,0.343069188355
Jonah Martanga,0.343090729302
Vorpal,0.343097091416
Debbie Davies,0.343133497395
Shape Of Broad Minds,0.343223621834
Tiny Dancers,0.343264593988
Showaddywaddy,0.343266821459
Aberdeen,0.343275660546
Whale,0.343286763296
B21,0.343318719327
Christian Burkhardt,0.343336467317
Fred Astaire & Ginger Rogers,0.343361068298
Andy McCoy,0.343415184929
Sonora Santanera,0.343428378297
Beverley Knight,0.34346963834
Julian Fane,0.343471210305
Commander Tom,0.343484700325
Romero Lubambo,0.343492525026
Grand Analog,0.343534346228
Damage Control,0.343547524552
Hail Social,0.343565457904
James Darren,0.343605382626
Sugarman 3,0.343664547461
George Morgan,0.343678094868
Eberhard Weber,0.34368004089
Norman Bass,0.343711186895
Megaptera,0.343742625402
King Britt,0.34374698949
Belgian Asociality,0.343750529174
Polmo Polpo,0.343766148451
The Jazz Crusaders,0.343806728592
Cali,0.343844499414
Juliet Jonesin Sydan,0.343856023423
Divinity Destroyed,0.343916928566
Antigone Rising,0.343963910714
Dave Angel,0.344019350927
Scienz of Life,0.344035321988
Winter Solstice,0.34412960062
Falling Sickness,0.34413271126
Megablast,0.3441485725
Les Sexareenos,0.344171477818
The Ejected,0.344173577219
"Richard ""Groove"" Holmes",0.344211614046
Blasted Mechanism,0.344211933315
DJ Vix,0.344253750422
Max Melvin,0.344290296121
Barry Blue,0.344417773004
SIGNAL AOUT 42,0.344436402532
Les McCann,0.344439928631
Haley Bonar,0.344479926518
David Houston,0.344497088107
De Kreuners,0.344532983739
Pierre de Reeder,0.344567359145
Duo Live,0.344575224203
Bramhall,0.344591932502
Eleanor McEvoy,0.344592816579
Brujeria,0.34460109596
Boyracer,0.344702885816
Liliana Herrero,0.344729121396
Lemonator,0.344756894619
Gertrudis,0.344814468704
Pure Adrenalin,0.344818155592
Flux of Pink Indians,0.344861419655
Margaret Whiting,0.3448828959
Marvin Hamlisch,0.34497245609
Peter Blegvad,0.34501322523
Oscar Mulero,0.345114836584
Jon Lucien,0.345129954024
Marco Parente,0.345136972554
Necronomicon,0.345150597182
STEEL PROPHET,0.34517921368
Riserva Moac,0.345195508831
Alexis HK,0.345269234911
Vainica Doble,0.345273044486
Tod Dockstader,0.345276266924
Magnapop,0.345287738671
Rubyhorse,0.345306908083
Spiral Beach,0.345350228683
Flaming Stars,0.34545183453
Interlope,0.345474431774
Fatima Mansions,0.345491453694
Lonnie Plaxico,0.345523181412
Dive,0.345610203555
Your Hero,0.345646637282
The Special AKA,0.345686926062
Blood On The Wall,0.345701937164
7 Year Rabbit Cycle,0.345725862286
Joanie Sommers,0.345740268527
Pegz,0.345760753851
Lee Wiley,0.345763052481
Pallas,0.345771870032
Animal Cannibals,0.345841350305
Ice,0.345935702186
Dub Resistance,0.345997684417
Gods of Blitz,0.346002603797
Remedios Amaya,0.346025632687
Liane Foly,0.346032529959
Hurricane,0.346058219921
Toshinori Kondo,0.346078648045
Collection d'Arnell Andréa,0.346182399656
Acid Casuals,0.346188816436
Insides,0.346201077412
Honeyroot,0.346229698885
Tyondai Braxton,0.346244343213
Ekkohaus,0.34625946884
Lolita Storm,0.346261622643
El Pino and the Volunteers_ El Pino & the Volunteers,0.346281474545
Zegunder,0.346283105308
Frank Chacksfield,0.346357522243
Family Four,0.34636723708
Cex,0.346453713298
Drums & Tuba,0.346459581106
Slim Gaillard,0.346464885618
Sundial Aeon,0.346473408704
Frisco Kid,0.34649994312
Pride Of Lions,0.346502357167
Negative Format,0.346543389909
Tokyo Black Star,0.346578927119
Skytech,0.34663439649
Dan Zanes Feat. Donald Saaf,0.346705485917
Dan Zanes_Friends,0.346705485917
The Jai-Alai Savant,0.346712223442
Q-Burns Abstract Message & Lisa Shaw,0.346720469543
The Hit Parade,0.346779530928
Eden's Curse,0.346906647942
Fausto,0.346907730466
Safi Connection,0.346936229
Dick Gaughan,0.346950043946
Doctor Butcher,0.346959094318
Joe South,0.346991653975
Herman Brood & His Wild Romance,0.347070913937
Edward Martin and Paul Berget,0.347140361966
The Long Ryders,0.347163435165
2Cents,0.347193212593
William Elliott Whitmore,0.34720927388
Der Plan,0.347249716725
Issa Bagayogo,0.347277217064
Jori Hulkkonen,0.347277318789
Vincent De Moor,0.347284348371
Magic Bullets,0.347329200362
Karin Krog,0.347348958494
Call And Response,0.347376853978
Hockey Night,0.347431393718
Alex North_ Jerry Goldsmith_ The National Philharmonic Orchestra,0.347445750775
Mike Bloomfield,0.347511764516
Allan Sherman,0.347513432709
Steffen Basho-Junghans,0.347594689179
Seven Day Jesus,0.347597955198
Roebeck,0.347649780037
Sick City,0.347703198403
SCHMOELLING_ JOHANNES,0.34772425451
Johannes Schmoelling,0.34772425451
Carleen Anderson,0.34773339478
Gene Harris And The Three Sounds,0.347764290329
Pyrolator,0.347766980164
The So So Glos,0.347783741767
Jay McShann and His Orchestra & Charlie Parker,0.347803871796
Arthur & Yu,0.347835108428
Kenso,0.347835236527
Carlos Santana & Mahavishnu John McLaughlin,0.347861723136
Krista Detor,0.347867466856
Martin Simpson,0.347872853767
The New Lost City Ramblers,0.347875274261
STORMWITCH,0.347880260894
Dolores Keane,0.348000019201
Natalia y La Forquetina,0.34801858207
Lull,0.348045128695
Tone Depth,0.348116083254
T-Connection,0.348191735159
Ilsa Gold,0.348193887806
Sentidos Opuestos,0.348204738246
Africando All Stars,0.348226729698
The Bluebells,0.348300040367
Stephen Simmonds,0.348332303497
Stonewall Jackson,0.348335165384
Ute Lemper,0.348388848828
Love/Hate,0.348402026658
Thierry Hazard,0.34840625792
Rachel Sweet,0.348459182553
Reuben Wilson,0.348488453719
The Woodentops,0.348511888602
BMX Bandits,0.348553028435
Blac Haze,0.348585303046
Tal Farlow,0.348627793473
Babe Ruth,0.348630142159
The Bristols,0.348651091819
Bally Sagoo,0.348735929784
Holger Biege,0.348975533603
Earl Hooker,0.349000590393
Cómplices,0.349013497771
The Edgar Broughton Band,0.349037894353
Mafia K'1 Fry,0.349041274396
Saccharine Trust,0.349061406485
Foot Village,0.349079143437
Amplified Heat,0.349079240336
Alternative TV,0.34913960182
Brother Beyond,0.349171799187
Sam Paglia,0.349193583137
Daddy Freddy,0.349197097617
Eurogliders,0.349214698478
Kreesha Turner,0.34923777933
Julie Miller,0.349241859452
Lens,0.349249210596
Plastique Noir,0.349261357486
Ultima Bleep,0.349342878262
Arc Angels,0.349366361109
Big Muff,0.349404325534
Eddie Boyd,0.349409350734
Hell On Wheels,0.349414667966
Karan Casey,0.349419198676
The Neon Judgement,0.349421881536
Thinking Plague,0.349429913449
Neon Blonde,0.349483388896
Vincent Vallières,0.349491901876
TOMMI LÄNTINEN,0.349497685476
Syreeta / G.C. Cameron,0.349531088018
Christina Rosenvinge,0.34953329765
Guillaume & The Coutu Dumonts,0.349561401881
Jackie Gleason,0.349564010389
Marcilo Agro e il Duo Maravilha,0.349572214225
The Van Pelt,0.349582365194
Dr. Ring-Ding & The Senior Allstars,0.349595133136
Alberta Hunter,0.349620553737
The Darkside,0.349662844282
